round,time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2,2022-08-27 08:00:00+09:00,30.0,23.3,77.0,1010.0,5.13,2.0,0.0,0.0,17.2222,16.0934,2.0,93.5634,23.0552
2,2022-08-27 09:00:00+09:00,34.0,23.59,73.0,1010.0,7.39,3.0,0.0,0.0,16.6667,16.0934,4.0,103.167,35.2316
2,2022-08-27 10:00:00+09:00,29.0,24.12,63.0,1010.0,8.46,2.0,0.0,0.0,16.1111,16.0934,6.0,115.317,46.8594
2,2022-08-27 11:00:00+09:00,37.0,24.24,55.0,1010.0,8.82,358.0,0.0,0.0,16.1111,16.0934,8.0,132.782,57.0948
2,2022-08-27 12:00:00+09:00,34.0,24.1,53.0,1010.0,8.65,354.0,0.0,0.0,16.1111,16.0934,9.0,159.671,64.034
2,2022-08-27 13:00:00+09:00,28.0,24.11,51.0,1010.0,8.43,351.0,0.0,0.0,14.4444,16.0934,7.0,194.206,64.6965
2,2022-08-27 14:00:00+09:00,24.0,24.06,49.0,1010.0,8.62,348.0,0.0,0.0,12.2222,16.0934,5.0,223.028,58.674
2,2022-08-27 15:00:00+09:00,34.0,23.88,48.0,1010.0,9.46,350.0,0.0,0.0,10.0,16.0934,3.0,241.889,48.8454
2,2022-08-27 16:00:00+09:00,4.0,23.71,50.0,1010.0,9.27,354.0,0.0,0.0,8.88889,16.0934,2.0,254.739,37.3794
2,2022-08-27 17:00:00+09:00,7.0,23.38,52.0,1011.0,9.14,354.0,0.0,0.0,9.44444,16.0934,1.0,264.657,25.2529
2,2022-08-27 18:00:00+09:00,38.0,23.02,56.0,1011.0,8.62,357.0,0.0,0.0,10.5556,16.0934,0.0,273.307,12.9325
2,2022-08-27 19:00:00+09:00,54.0,22.65,60.0,1011.0,8.02,356.0,0.0,0.0,11.6667,16.0934,0.0,281.689,0.714545
2,2022-08-27 20:00:00+09:00,63.0,22.21,63.0,1011.0,7.49,356.0,0.0,0.0,12.2222,16.0934,0.0,290.577,-11.1269
2,2022-08-27 21:00:00+09:00,69.0,22.09,64.0,1012.0,6.77,357.0,0.0,0.0,12.7778,16.0934,0.0,300.757,-22.2445
2,2022-08-27 22:00:00+09:00,89.0,21.75,66.0,1012.0,7.07,3.0,0.0,0.0,13.3333,16.0934,0.0,313.15,-32.1149
2,2022-08-27 23:00:00+09:00,94.0,21.45,68.0,1012.0,6.85,13.0,0.0,0.0,13.3333,16.0934,0.0,328.708,-39.921
2,2022-08-28 00:00:00+09:00,96.0,21.22,69.0,1012.0,6.38,15.0,0.0,0.0,13.3333,16.0934,0.0,347.722,-44.5392
2,2022-08-28 01:00:00+09:00,50.0,20.67,66.0,1012.0,6.36,20.0,0.0,0.0,12.7778,1.62544,0.0,8.5783,-44.9553
2,2022-08-28 02:00:00+09:00,60.0,20.22,68.0,1012.0,5.94,23.0,0.0,0.0,12.7778,1.62544,0.0,28.1308,-41.0607
2,2022-08-28 03:00:00+09:00,67.0,19.87,69.0,1012.0,5.74,26.0,0.0,0.0,12.2222,1.62544,0.0,44.3573,-33.7588
2,2022-08-28 04:00:00+09:00,100.0,19.6,70.0,1012.0,5.58,28.0,0.0,0.0,12.2222,1.62544,0.0,57.2816,-24.2034
2,2022-08-28 05:00:00+09:00,100.0,19.34,70.0,1012.0,5.89,32.0,0.0,0.0,12.2222,1.62544,0.0,67.8133,-13.2755
2,2022-08-28 06:00:00+09:00,100.0,19.14,70.0,1013.0,5.72,29.0,0.0,0.0,11.6667,1.62544,0.0,76.8994,-1.54546
2,2022-08-28 07:00:00+09:00,99.0,18.97,71.0,1014.0,5.17,29.0,0.0,0.0,12.7778,1.62544,1.0,85.3473,10.6139
2,2022-08-28 08:00:00+09:00,90.0,19.51,69.0,1014.0,5.31,36.0,0.0,0.0,13.3333,1.62544,1.0,93.9236,22.9198
2,2022-08-28 09:00:00+09:00,80.0,20.5,64.0,1014.0,3.91,53.0,0.0,0.0,13.3333,1.62544,2.0,103.567,35.0842
2,2022-08-28 10:00:00+09:00,100.0,21.63,57.0,1014.0,2.7,66.0,0.0,0.0,13.3333,1.62544,2.0,115.772,46.6817
2,2022-08-28 11:00:00+09:00,99.0,22.59,52.0,1014.0,1.49,117.0,0.0,0.0,13.3333,1.62544,3.0,133.279,56.8598
2,2022-08-28 12:00:00+09:00,88.0,23.38,51.0,1014.0,1.7,192.0,0.0,0.0,13.3333,1.62544,3.0,160.055,63.7178
2,2022-08-28 13:00:00+09:00,91.0,24.31,51.0,1014.0,1.93,228.0,0.0,0.0,12.7778,1.62544,3.0,194.201,64.3377
2,2022-08-28 14:00:00+09:00,93.0,24.85,53.0,1014.0,2.07,229.0,0.0,0.0,13.3333,1.62544,2.0,222.758,58.3438
2,2022-08-28 15:00:00+09:00,94.0,25.04,54.0,1013.0,1.59,233.0,0.0,0.0,14.4444,1.62544,1.0,241.571,48.5541
2,2022-08-28 16:00:00+09:00,79.0,25.22,55.0,1013.0,1.35,220.0,0.0,0.0,14.4444,1.62544,1.0,254.437,37.1125
2,2022-08-28 17:00:00+09:00,89.0,24.86,58.0,1013.0,0.56,266.0,0.0,0.0,15.0,1.62544,1.0,264.378,24.997
2,2022-08-28 18:00:00+09:00,90.0,24.23,62.0,1014.0,1.4,336.0,0.0,0.0,15.5556,1.62544,0.0,273.047,12.6776
2,2022-08-28 19:00:00+09:00,93.0,23.26,65.0,1014.0,2.65,358.0,0.0,0.0,16.1111,1.62544,0.0,281.442,0.452659
2,2022-08-28 20:00:00+09:00,94.0,22.78,67.0,1014.0,3.02,5.0,0.0,0.0,16.1111,1.62544,0.0,290.342,-11.4031
2,2022-08-28 21:00:00+09:00,95.0,22.55,67.0,1015.0,2.59,31.0,0.0,0.0,16.1111,1.62544,0.0,300.538,-22.5417
2,2022-08-28 22:00:00+09:00,100.0,22.41,67.0,1015.0,2.68,40.0,0.0,0.0,16.1111,1.62544,0.0,312.963,-32.4384
2,2022-08-28 23:00:00+09:00,100.0,22.36,67.0,1015.0,2.57,78.0,0.0,0.0,16.6667,1.62544,0.0,328.593,-40.2701
2,2022-08-29 00:00:00+09:00,100.0,22.28,66.0,1015.0,1.8,68.0,0.0,0.0,16.6667,1.62544,0.0,347.734,-44.8992
2,2022-08-29 01:00:00+09:00,89.0,21.71,69.0,1015.0,2.9,101.0,0.0,0.0,16.6667,1.62544,0.0,8.74264,-45.2963
2,2022-08-29 02:00:00+09:00,84.0,21.2,71.0,1014.0,3.45,105.0,0.0,0.0,16.1111,1.62544,0.0,28.4043,-41.3565
2,2022-08-29 03:00:00+09:00,79.0,20.98,71.0,1014.0,3.32,108.0,0.0,0.0,16.1111,1.62544,0.0,44.6766,-34.0031
2,2022-08-29 04:00:00+09:00,100.0,20.7,72.0,1014.0,3.42,99.0,0.0,0.0,15.0,1.62544,0.0,57.6104,-24.4039
2,2022-08-29 05:00:00+09:00,97.0,20.59,72.0,1014.0,3.22,81.0,0.0,0.0,15.5556,16.0934,0.0,68.1412,-13.4439
2,2022-08-29 06:00:00+09:00,92.0,20.36,73.0,1015.0,3.4,82.0,0.0,0.0,15.5556,16.0934,0.0,77.2289,-1.69271
2,2022-08-29 07:00:00+09:00,91.0,20.6,72.0,1015.0,3.45,89.0,0.0,0.0,16.1111,16.0934,1.0,85.6872,10.4775
2,2022-08-29 08:00:00+09:00,93.0,21.07,70.0,1015.0,2.68,85.0,0.0,0.0,16.6667,16.0934,1.0,94.2864,22.7835
2,2022-08-29 09:00:00+09:00,94.0,21.59,68.0,1015.0,3.25,79.0,0.0,0.0,16.6667,16.0934,1.0,103.968,34.9353
2,2022-08-29 10:00:00+09:00,100.0,22.37,66.0,1016.0,3.85,84.0,0.0,0.0,16.6667,16.0934,2.0,116.228,46.5017
2,2022-08-29 11:00:00+09:00,100.0,23.55,66.0,1015.0,3.51,91.0,0.0,0.0,16.1111,16.0934,3.0,133.775,56.6217
2,2022-08-29 12:00:00+09:00,100.0,24.49,63.0,1015.0,2.06,99.0,0.0,0.0,15.5556,16.0934,4.0,160.436,63.3986
2,2022-08-29 13:00:00+09:00,100.0,25.0,62.0,1015.0,0.19,60.0,0.0,0.0,15.0,16.0934,3.0,194.199,63.9761
2,2022-08-29 14:00:00+09:00,100.0,25.29,62.0,1014.0,1.01,303.0,0.0,0.0,15.0,16.0934,2.0,222.494,58.0101
2,2022-08-29 15:00:00+09:00,100.0,25.05,63.0,1014.0,2.08,327.0,0.0,0.0,15.0,16.0934,1.0,241.256,48.2589
2,2022-08-29 16:00:00+09:00,100.0,24.97,65.0,1014.0,2.64,344.0,0.0,0.0,15.5556,16.0934,1.0,254.136,36.8419
2,2022-08-29 17:00:00+09:00,100.0,24.8,67.0,1014.0,2.44,6.0,0.0,0.0,16.6667,16.0934,0.0,264.099,24.7378
2,2022-08-29 18:00:00+09:00,100.0,24.58,70.0,1014.0,2.76,25.0,0.0,0.0,17.7778,16.0934,0.0,272.786,12.4197
2,2022-08-29 19:00:00+09:00,100.0,24.22,69.0,1014.0,3.54,57.0,0.0,0.0,18.3333,16.0934,0.0,281.195,0.187948
2,2022-08-29 20:00:00+09:00,100.0,23.82,67.0,1014.0,3.22,74.0,0.0,0.0,18.3333,16.0934,0.0,290.106,-11.6819
2,2022-08-29 21:00:00+09:00,100.0,23.52,69.0,1015.0,2.11,83.0,0.0,0.0,18.3333,16.0934,0.0,300.317,-22.8416
2,2022-08-29 22:00:00+09:00,99.0,23.21,71.0,1015.0,1.98,78.0,0.0,0.0,18.8889,16.0934,0.0,312.775,-32.7646
2,2022-08-29 23:00:00+09:00,98.0,23.02,74.0,1015.0,2.18,76.0,0.0,0.0,18.8889,16.0934,0.0,328.478,-40.622
2,2022-08-30 00:00:00+09:00,99.0,22.75,76.0,1014.0,2.76,80.0,0.0,0.0,18.8889,16.0934,0.0,347.748,-45.2619
2,2022-08-30 01:00:00+09:00,100.0,22.17,74.0,1014.0,2.74,82.0,0.0,0.0,18.3333,16.0934,0.0,8.91177,-45.6394
2,2022-08-30 02:00:00+09:00,99.0,22.1,75.0,1014.0,3.5,97.0,0.0,0.0,18.8889,16.0934,0.0,28.6837,-41.6532
2,2022-08-30 03:00:00+09:00,99.0,22.09,76.0,1013.0,3.45,102.0,0.0,0.0,19.4444,16.0934,0.0,45.0011,-34.2476
2,2022-08-30 04:00:00+09:00,93.0,21.9,80.0,1012.0,3.69,106.0,0.0,0.0,19.4444,16.0934,0.0,57.9434,-24.6043
2,2022-08-30 05:00:00+09:00,85.0,21.77,81.0,1012.0,3.72,91.0,0.0,0.0,19.4444,9.65606,0.0,68.4726,-13.6121
2,2022-08-30 06:00:00+09:00,72.0,21.78,82.0,1012.0,3.96,103.0,0.0,0.0,19.4444,16.0934,0.0,77.5615,-1.84003
2,2022-08-30 07:00:00+09:00,74.0,21.99,82.0,1012.0,3.79,113.0,0.0,0.0,20.0,16.0934,0.0,86.0298,10.3406
2,2022-08-30 08:00:00+09:00,68.0,22.82,81.0,1012.0,3.68,120.0,0.0,0.0,20.5556,16.0934,1.0,94.6517,22.6465
2,2022-08-30 09:00:00+09:00,69.0,23.8,80.0,1011.0,4.82,132.0,0.0,0.0,20.5556,16.0934,1.0,104.372,34.7849
2,2022-08-30 10:00:00+09:00,64.0,25.23,79.0,1011.0,4.78,140.0,0.0,0.0,22.2222,8.04672,1.0,116.685,46.3195
2,2022-08-30 11:00:00+09:00,82.0,26.21,77.0,1010.0,5.76,143.0,0.0,0.0,23.3333,6.43738,2.0,134.269,56.3807
2,2022-08-30 12:00:00+09:00,88.0,26.51,77.0,1010.0,6.65,148.0,0.0,0.0,23.3333,16.0934,2.0,160.814,63.0764
2,2022-08-30 13:00:00+09:00,91.0,26.63,77.0,1010.0,7.53,146.0,0.0,0.0,22.2222,16.0934,2.0,194.199,63.6117
2,2022-08-30 14:00:00+09:00,91.0,26.71,78.0,1009.0,7.76,145.0,0.0,0.0,23.3333,8.04672,1.0,222.234,57.6728
2,2022-08-30 15:00:00+09:00,92.0,26.54,79.0,1008.0,7.77,142.0,0.0,0.0,22.2222,16.0934,1.0,240.943,47.96
2,2022-08-30 16:00:00+09:00,100.0,26.03,82.0,1008.0,7.36,141.0,0.0,0.0,22.2222,16.0934,1.0,253.835,36.5679
2,2022-08-30 17:00:00+09:00,100.0,25.4,85.0,1008.0,7.38,138.0,0.0,0.0,23.3333,8.04672,0.0,263.821,24.4754
2,2022-08-30 18:00:00+09:00,100.0,25.03,87.0,1008.0,7.34,138.0,0.0,0.0,23.3333,16.0934,0.0,272.525,12.1589
2,2022-08-30 19:00:00+09:00,100.0,24.75,89.0,1008.0,6.31,141.0,0.0,0.0,22.7778,16.0934,0.0,280.947,-0.0794849
2,2022-08-30 20:00:00+09:00,100.0,24.6,90.0,1008.0,5.92,139.0,0.0,0.0,22.7778,8.04672,0.0,289.868,-11.9633
2,2022-08-30 21:00:00+09:00,100.0,24.57,92.0,1008.0,5.18,145.0,0.0,0.0,22.7778,8.04672,0.0,300.095,-23.144
2,2022-08-30 22:00:00+09:00,100.0,24.67,92.0,1008.0,4.54,158.0,0.0,0.0,22.7778,8.04672,0.0,312.585,-33.0934
2,2022-08-30 23:00:00+09:00,100.0,24.65,93.0,1007.0,3.25,177.0,0.17,0.0,22.7778,8.04672,0.0,328.361,-40.9767
2,2022-08-31 00:00:00+09:00,100.0,24.6,92.0,1007.0,2.41,208.0,0.24,0.0,22.2222,16.0934,0.0,347.764,-45.6274
2,2022-08-31 01:00:00+09:00,100.0,24.0,90.0,1008.0,4.4,319.0,0.0,0.0,21.6667,6.43738,0.0,9.08569,-45.9844
2,2022-08-31 02:00:00+09:00,99.0,23.87,89.0,1007.0,5.57,325.0,0.0,0.0,21.1111,6.43738,0.0,28.9689,-41.9509
2,2022-08-31 03:00:00+09:00,99.0,23.69,89.0,1007.0,5.65,330.0,0.0,0.0,21.1111,6.43738,0.0,45.3307,-34.4922
2,2022-08-31 04:00:00+09:00,100.0,23.4,89.0,1007.0,7.13,337.0,0.0,0.0,21.1111,6.43738,0.0,58.2807,-24.8046
2,2022-08-31 05:00:00+09:00,100.0,23.07,87.0,1007.0,7.43,349.0,0.0,0.0,21.1111,6.43738,0.0,68.8074,-13.7801
2,2022-08-31 06:00:00+09:00,100.0,22.62,87.0,1008.0,7.89,353.0,0.21,0.0,21.6667,6.43738,0.0,77.897,-1.98741
2,2022-08-31 07:00:00+09:00,100.0,22.21,88.0,1009.0,7.0,359.0,0.33,0.0,21.6667,16.0934,0.0,86.375,10.2034
2,2022-08-31 08:00:00+09:00,100.0,22.08,87.0,1009.0,5.88,356.0,0.56,0.0,21.6667,16.0934,1.0,95.0194,22.5085
2,2022-08-31 09:00:00+09:00,100.0,22.41,84.0,1009.0,5.39,359.0,0.28,0.0,21.1111,16.0934,1.0,104.778,34.633
2,2022-08-31 10:00:00+09:00,99.0,23.16,79.0,1009.0,6.55,359.0,0.0,0.0,21.1111,16.0934,2.0,117.143,46.135
2,2022-08-31 11:00:00+09:00,99.0,23.93,73.0,1009.0,6.53,354.0,0.0,0.0,20.5556,16.0934,3.0,134.762,56.1367
2,2022-08-31 12:00:00+09:00,94.0,24.38,70.0,1009.0,7.14,345.0,0.0,0.0,20.0,16.0934,4.0,161.188,62.7514
2,2022-08-31 13:00:00+09:00,95.0,24.52,71.0,1008.0,7.7,342.0,0.0,0.0,20.0,16.0934,4.0,194.202,63.2447
2,2022-08-31 14:00:00+09:00,96.0,24.33,72.0,1008.0,8.0,340.0,0.0,0.0,20.0,16.0934,3.0,221.979,57.3322
2,2022-08-31 15:00:00+09:00,94.0,24.31,73.0,1008.0,8.37,343.0,0.0,0.0,19.4444,16.0934,4.0,240.633,47.6575
2,2022-08-31 16:00:00+09:00,25.0,24.39,72.0,1008.0,7.79,349.0,0.0,0.0,19.4444,16.0934,2.0,253.536,36.2904
2,2022-08-31 17:00:00+09:00,25.0,24.33,73.0,1008.0,6.85,355.0,0.0,0.0,19.4444,16.0934,1.0,263.542,24.2099
2,2022-08-31 18:00:00+09:00,50.0,23.93,75.0,1008.0,6.66,351.0,0.0,0.0,19.4444,16.0934,0.0,272.263,11.8952
2,2022-08-31 19:00:00+09:00,62.0,23.38,78.0,1009.0,6.64,352.0,0.0,0.0,19.4444,11.2654,0.0,280.697,-0.349538
2,2022-08-31 20:00:00+09:00,70.0,23.28,78.0,1009.0,6.3,353.0,0.0,0.0,19.4444,11.2654,0.0,289.629,-12.2472
2,2022-08-31 21:00:00+09:00,74.0,23.1,79.0,1010.0,6.03,0.0,0.0,0.0,19.4444,11.2654,0.0,299.87,-23.4489
2,2022-08-31 22:00:00+09:00,71.0,22.82,81.0,1010.0,5.3,12.0,0.0,0.0,20.0,11.2654,0.0,312.394,-33.4248
2,2022-08-31 23:00:00+09:00,85.0,22.63,81.0,1010.0,4.08,21.0,0.0,0.0,20.0,11.2654,0.0,328.244,-41.334
2,2022-09-01 00:00:00+09:00,90.0,22.52,82.0,1011.0,3.91,23.0,0.0,0.0,20.0,11.2654,0.0,347.781,-45.9953
2,2022-09-01 01:00:00+09:00,93.0,22.37,83.0,1010.0,4.9,7.0,0.0,0.0,19.4444,9.65606,0.0,9.26445,-46.3313
2,2022-09-01 02:00:00+09:00,95.0,22.28,83.0,1010.0,4.74,10.0,0.0,0.0,19.4444,9.65606,0.0,29.2599,-42.2494
2,2022-09-01 03:00:00+09:00,95.0,22.13,84.0,1010.0,4.97,16.0,0.0,0.0,18.8889,9.65606,0.0,45.6655,-34.7369
2,2022-09-01 04:00:00+09:00,100.0,21.97,85.0,1010.0,4.69,24.0,0.0,0.0,18.8889,9.65606,0.0,58.622,-25.0046
2,2022-09-01 05:00:00+09:00,100.0,21.86,85.0,1011.0,4.16,25.0,0.0,0.0,18.8889,9.65606,0.0,69.1455,-13.948
2,2022-09-01 06:00:00+09:00,100.0,21.68,86.0,1011.0,4.33,28.0,0.0,0.0,18.8889,9.65606,0.0,78.2353,-2.13483
2,2022-09-01 07:00:00+09:00,100.0,21.75,86.0,1012.0,4.28,26.0,0.0,0.0,19.4444,9.65606,1.0,86.7228,10.0658
2,2022-09-01 08:00:00+09:00,100.0,21.93,84.0,1012.0,4.06,28.0,0.0,0.0,20.0,11.2654,2.0,95.3894,22.3697
2,2022-09-01 09:00:00+09:00,100.0,22.62,81.0,1012.0,4.58,21.0,0.0,0.0,20.5556,16.0934,4.0,105.186,34.4796
2,2022-09-01 10:00:00+09:00,100.0,23.29,78.0,1012.0,4.81,23.0,0.0,0.0,20.0,16.0934,5.0,117.602,45.9483
2,2022-09-01 11:00:00+09:00,100.0,24.13,75.0,1013.0,3.58,28.0,0.0,0.0,19.4444,16.0934,7.0,135.254,55.8898
2,2022-09-01 12:00:00+09:00,100.0,24.77,73.0,1012.0,2.46,23.0,0.0,0.0,18.3333,16.0934,8.0,161.559,62.4236
2,2022-09-01 13:00:00+09:00,100.0,25.3,72.0,1012.0,1.95,343.0,0.0,0.0,16.6667,16.0934,6.0,194.207,62.8751
2,2022-09-01 14:00:00+09:00,100.0,25.49,71.0,1012.0,2.4,325.0,0.0,0.0,16.1111,16.0934,5.0,221.728,56.9884
2,2022-09-01 15:00:00+09:00,100.0,25.59,72.0,1012.0,3.69,305.0,0.0,0.0,16.6667,16.0934,4.0,240.326,47.3516
2,2022-09-01 16:00:00+09:00,100.0,25.38,74.0,1012.0,4.34,321.0,0.0,0.0,17.2222,16.0934,2.0,253.238,36.0097
2,2022-09-01 17:00:00+09:00,96.0,25.02,77.0,1012.0,4.51,329.0,0.0,0.0,18.3333,11.2654,1.0,263.263,23.9414
2,2022-09-01 18:00:00+09:00,96.0,24.89,78.0,1012.0,3.97,331.0,0.0,0.0,18.8889,11.2654,0.0,272.001,11.6288
2,2022-09-01 19:00:00+09:00,95.0,24.51,79.0,1012.0,2.87,354.0,0.0,0.0,20.0,11.2654,0.0,280.447,-0.622104
2,2022-09-01 20:00:00+09:00,93.0,24.29,80.0,1013.0,1.94,42.0,0.0,0.0,20.0,9.65606,0.0,289.388,-12.5335
2,2022-09-01 21:00:00+09:00,91.0,24.05,81.0,1013.0,1.76,92.0,0.0,0.0,20.0,9.65606,0.0,299.645,-23.756
2,2022-09-01 22:00:00+09:00,58.0,23.89,80.0,1013.0,2.87,116.0,0.0,0.0,20.5556,9.65606,0.0,312.201,-33.7585
2,2022-09-01 23:00:00+09:00,56.0,23.69,80.0,1013.0,3.03,113.0,0.0,0.0,20.0,11.2654,0.0,328.126,-41.6939
2,2022-09-02 00:00:00+09:00,54.0,23.45,79.0,1013.0,3.1,108.0,0.0,0.0,20.0,11.2654,0.0,347.8,-46.3658
2,2022-09-02 01:00:00+09:00,35.0,22.64,79.0,1014.0,1.61,119.0,0.0,0.0,18.3333,11.2654,0.0,9.44807,-46.6798
2,2022-09-02 02:00:00+09:00,36.0,22.57,78.0,1013.0,1.41,101.0,0.0,0.0,17.7778,11.2654,0.0,29.5568,-42.5485
2,2022-09-02 03:00:00+09:00,44.0,22.38,79.0,1013.0,1.95,67.0,0.0,0.0,17.7778,11.2654,0.0,46.0054,-34.9816
2,2022-09-02 04:00:00+09:00,87.0,22.07,80.0,1013.0,2.98,52.0,0.0,0.0,17.7778,16.0934,0.0,58.9674,-25.2044
2,2022-09-02 05:00:00+09:00,83.0,21.73,81.0,1013.0,3.09,66.0,0.0,0.0,17.7778,16.0934,0.0,69.4869,-14.1157
2,2022-09-02 06:00:00+09:00,85.0,21.55,81.0,1014.0,2.5,69.0,0.0,0.0,17.2222,16.0934,0.0,78.5763,-2.28227
2,2022-09-02 07:00:00+09:00,73.0,21.77,80.0,1014.0,3.25,63.0,0.0,0.0,17.7778,16.0934,1.0,87.0729,9.92773
2,2022-09-02 08:00:00+09:00,64.0,22.47,76.0,1014.0,3.63,65.0,0.0,0.0,18.3333,11.2654,1.0,95.7614,22.2299
2,2022-09-02 09:00:00+09:00,59.0,23.6,72.0,1014.0,4.66,65.0,0.0,0.0,17.7778,11.2654,1.0,105.595,34.3247
2,2022-09-02 10:00:00+09:00,40.0,24.72,67.0,1015.0,4.57,74.0,0.0,0.0,19.4444,6.43738,2.0,118.061,45.7593
2,2022-09-02 11:00:00+09:00,69.0,25.42,64.0,1015.0,3.97,93.0,0.0,0.0,18.3333,11.2654,3.0,135.743,55.6401
2,2022-09-02 12:00:00+09:00,77.0,25.98,62.0,1014.0,4.26,79.0,0.0,0.0,20.0,4.82803,2.0,161.925,62.0932
2,2022-09-02 13:00:00+09:00,82.0,26.21,62.0,1013.0,3.83,78.0,0.0,0.0,20.5556,1.60934,1.0,194.214,62.5031
2,2022-09-02 14:00:00+09:00,82.0,26.21,64.0,1013.0,3.02,76.0,0.0,0.0,19.4444,4.82803,1.0,221.483,56.6414
2,2022-09-02 15:00:00+09:00,80.0,25.85,66.0,1013.0,3.27,93.0,0.0,0.0,20.5556,1.60934,1.0,240.021,47.0423
2,2022-09-02 16:00:00+09:00,94.0,25.25,69.0,1013.0,3.55,109.0,0.0,0.0,18.8889,3.21869,1.0,252.941,35.7257
2,2022-09-02 17:00:00+09:00,71.0,24.23,73.0,1013.0,2.94,115.0,0.0,0.0,19.4444,1.60934,0.0,262.985,23.6699
2,2022-09-02 18:00:00+09:00,75.0,23.78,72.0,1013.0,2.6,124.0,0.0,0.0,18.3333,6.43738,0.0,271.738,11.3598
2,2022-09-02 19:00:00+09:00,80.0,23.6,71.0,1013.0,1.62,99.0,0.0,0.0,16.6667,6.43738,0.0,280.195,-0.897074
2,2022-09-02 20:00:00+09:00,81.0,23.56,71.0,1014.0,1.61,43.0,0.0,0.0,16.1111,6.43738,0.0,289.147,-12.822
2,2022-09-02 21:00:00+09:00,74.0,23.49,71.0,1014.0,1.41,53.0,0.0,0.0,15.5556,6.43738,0.0,299.417,-24.0653
2,2022-09-02 22:00:00+09:00,15.0,23.17,69.0,1014.0,2.0,80.0,0.0,0.0,16.1111,6.43738,0.0,312.006,-34.0945
2,2022-09-02 23:00:00+09:00,10.0,22.62,70.0,1014.0,2.86,97.0,0.0,0.0,16.1111,6.43738,0.0,328.007,-42.0562
2,2022-09-03 00:00:00+09:00,19.0,22.48,69.0,1014.0,3.5,88.0,0.0,0.0,16.6667,6.43738,0.0,347.821,-46.7386
2,2022-09-03 01:00:00+09:00,96.0,22.64,81.0,1012.0,6.55,85.0,0.0,0.0,17.2222,9.65606,0.0,9.63656,-47.03
2,2022-09-03 02:00:00+09:00,97.0,22.6,81.0,1012.0,5.81,84.0,0.0,0.0,18.3333,6.43738,0.0,29.8595,-42.8483
2,2022-09-03 03:00:00+09:00,97.0,22.74,82.0,1012.0,6.3,74.0,0.14,0.0,18.8889,4.82803,0.0,46.3502,-35.2262
2,2022-09-03 04:00:00+09:00,100.0,22.76,83.0,1011.0,6.31,80.0,0.12,0.0,19.4444,4.82803,0.0,59.3166,-25.4039
2,2022-09-03 05:00:00+09:00,97.0,22.67,83.0,1011.0,6.03,74.0,0.15,0.0,19.4444,4.82803,0.0,69.8313,-14.2832
2,2022-09-03 06:00:00+09:00,89.0,22.55,85.0,1011.0,5.74,71.0,0.24,0.0,19.4444,6.43738,0.0,78.9199,-2.42972
2,2022-09-03 07:00:00+09:00,92.0,22.35,86.0,1012.0,5.69,66.0,0.49,0.0,19.4444,8.04672,0.0,87.4253,9.78932
2,2022-09-03 08:00:00+09:00,93.0,22.62,86.0,1012.0,6.44,71.0,0.19,0.0,20.0,8.04672,1.0,96.1355,22.0893
2,2022-09-03 09:00:00+09:00,94.0,23.05,84.0,1012.0,6.24,80.0,0.0,0.0,20.0,8.04672,2.0,106.006,34.1683
2,2022-09-03 10:00:00+09:00,98.0,23.21,84.0,1012.0,5.66,79.0,0.1,0.0,20.5556,9.65606,2.0,118.521,45.5681
2,2022-09-03 11:00:00+09:00,99.0,23.58,83.0,1012.0,6.31,84.0,0.0,0.0,21.1111,9.65606,3.0,136.231,55.3875
2,2022-09-03 12:00:00+09:00,84.0,24.41,80.0,1011.0,6.82,86.0,0.0,0.0,21.1111,9.65606,3.0,162.288,61.7601
2,2022-09-03 13:00:00+09:00,68.0,25.57,75.0,1011.0,7.92,94.0,0.0,0.0,21.1111,11.2654,3.0,194.222,62.1288
2,2022-09-03 14:00:00+09:00,58.0,26.52,71.0,1010.0,8.49,106.0,0.0,0.0,21.6667,11.2654,2.0,221.241,56.2915
2,2022-09-03 15:00:00+09:00,52.0,26.6,70.0,1010.0,8.07,107.0,0.0,0.0,21.6667,11.2654,2.0,239.719,46.7297
2,2022-09-03 16:00:00+09:00,58.0,26.53,71.0,1009.0,7.97,107.0,0.0,0.0,22.2222,11.2654,1.0,252.645,35.4386
2,2022-09-03 17:00:00+09:00,42.0,26.09,73.0,1010.0,8.23,103.0,0.0,0.0,22.2222,11.2654,1.0,262.706,23.3957
2,2022-09-03 18:00:00+09:00,37.0,25.33,77.0,1010.0,6.93,99.0,0.0,0.0,21.6667,11.2654,0.0,271.475,11.0882
2,2022-09-03 19:00:00+09:00,53.0,24.65,80.0,1010.0,6.31,98.0,0.0,0.0,21.6667,11.2654,0.0,279.943,-1.17433
2,2022-09-03 20:00:00+09:00,62.0,24.29,81.0,1010.0,7.12,94.0,0.0,0.0,21.6667,11.2654,0.0,288.903,-13.1126
2,2022-09-03 21:00:00+09:00,69.0,24.23,81.0,1011.0,7.09,89.0,0.1,0.0,21.6667,11.2654,0.0,299.188,-24.3767
2,2022-09-03 22:00:00+09:00,96.0,24.21,81.0,1011.0,6.98,87.0,0.0,0.0,21.6667,11.2654,0.0,311.809,-34.4326
2,2022-09-03 23:00:00+09:00,96.0,24.0,83.0,1010.0,6.87,93.0,0.0,0.0,21.6667,11.2654,0.0,327.887,-42.4208
